subject_number,constraint,meaning,talker,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
302,G,M,T,-14516.7419354839,-15735.5806451613,-17531.7741935484,-16552.2580645161,-22856.4193548387,-17312.4516129032,-16190.4193548387,-20535.0322580645,-21712.1612903226,-21141.9032258065,-22073.3870967742,-17904.4838709677,-16877.7096774194,-24697.2580645161,-21890.8709677419,-26177.4838709677,-26189,-21401.8064516129,-20001.2258064516,-23522.8387096774,-26653.7419354839,-28758.8064516129,-21314.9677419355,-14461.5483870968,-26948.3870967742,-20095.2903225806,-17106.7419354839,-14381.6774193548,-17947.7741935484,-20035.1935483871,-18713.9677419355,-13831.9677419355,-13074.6451612903,-15101.1290322581,-13668.0967741935,-18171.1290322581,-18999.8709677419,-14039.4193548387,-12220.7096774194,-16081.6774193548,-16868.8387096774,-18533.0322580645,-21190.935483871,-18563.0967741935,-16139.2580645161,-18987.4193548387,-15610,-22404.064516129,-19783.2258064516,-18229.8387096774,-16976.9677419355,-15894.6451612903,-17602.7419354839,-20253.4516129032,-26354.4516129032,-24333.0322580645,-19842.8064516129,-17209.3225806452,-16997.064516129,-13007,-15479.3225806452,-22440.5161290323,-22647.064516129,-19881.2580645161,-20183.4516129032,-14941.2258064516,-18530.7096774194,-21023.3870967742,-19343.5483870968,-19679.4193548387,-19287.1290322581,-19200.8064516129,-18125.8709677419,-23254.0967741935,-19996,-20763.2903225806,-18238.0322580645,-20211.1612903226,-20179.7096774194,-18583.4193548387,-16182.2580645161,-19704.5483870968,-17041.935483871,-18186.5483870968,-22367.2258064516,-17327.6451612903,-16804.1612903226,-22037.7096774194,-17617.5161290323,-16482.9032258065,-19873.2258064516,-18451.6129032258,-19170.1612903226,-19381.7096774194,-17958.5161290323,-15641.1290322581,-21256.4193548387,-22315.3548387097,-21031,-21625.1935483871,-21341.4193548387,-18329.2580645161,-20230,-20213.1612903226,-21099.1935483871,-20279.0967741935,-23085.6129032258,-13681.8709677419,-18120.6451612903,-15888.0967741935,-20304.0967741935,-18715.1612903226,-15598.1290322581,-16793.9032258065,-18139.1290322581,-15357.2903225806,-15988.8709677419,-18994.2580645161,-18495,-21278.8709677419,-14220.1290322581,-19004.2903225806,-22242.3225806452,-17173.7096774194,-13466.0967741935,-12763.3225806452,-18705.3870967742,-15146.5483870968
302,S,M,T,-22019.8620689655,-22240.5862068966,-26519.275862069,-18347.3793103448,-18654.1034482759,-14336.5172413793,-15341.275862069,-24505.4827586207,-24756.275862069,-19891.3103448276,-18856.8620689655,-17860.6896551724,-18821.6896551724,-28173.3793103448,-24495.3103448276,-22001.6206896552,-20354.8620689655,-13306.0344827586,-16609.1034482759,-21395.3448275862,-19069.4827586207,-11426.5862068966,-19267.3103448276,-18983.1379310345,-25914.5862068966,-18707.3103448276,-17568.2068965517,-17752.7586206897,-19732.3448275862,-14767.8620689655,-22203.6206896552,-16786.6551724138,-25026.5172413793,-20509.9310344828,-20947.8275862069,-15174.5517241379,-14499.5172413793,-21976.8965517241,-20925.2068965517,-21206.2413793103,-17651.6206896552,-17398.7586206897,-23098.0689655172,-22609.3448275862,-16157.9310344828,-17398,-20899.7931034483,-21436.8965517241,-19363.9655172414,-20839.1379310345,-14391.6551724138,-11365.7586206897,-12671.724137931,-7740.31034482759,-15671.0689655172,-17449,-14400.8275862069,-17688.3103448276,-8341.86206896552,-9172.24137931034,-7858.34482758621,-9954.93103448276,-15111.9655172414,-19837.4827586207,-14489,-13087.5517241379,-13488.7586206897,-14877.6206896552,-14912.3793103448,-14105.5172413793,-14624.0344827586,-11481.1724137931,-18327.3448275862,-14712.8965517241,-18455.7586206897,-13751.1379310345,-12394.275862069,-14956.6551724138,-16487.8620689655,-17753.9310344828,-23575.4827586207,-19898.5172413793,-15400.6206896552,-14503.0689655172,-16522,-15216.3448275862,-16136.5517241379,-15738.8275862069,-17220.724137931,-18472.7586206897,-16882.0344827586,-16737.4137931034,-21293.0689655172,-18351.2413793103,-12161.2068965517,-19806.5172413793,-17113,-17045.3448275862,-14503.1724137931,-20965.3793103448,-20370.4137931034,-21556.3448275862,-18596.8275862069,-15709.3103448276,-17511.7586206897,-21624.6551724138,-18005,-13580.275862069,-13077.724137931,-18447.4827586207,-16730.4482758621,-19648.8620689655,-16557.2413793103,-17972.8965517241,-11887.2413793103,-19299.3793103448,-14212.9655172414,-22338.6896551724,-22083.0344827586,-21448,-18064.1034482759,-14085.6896551724,-17052.3448275862,-13747.4137931034,-21364.3448275862,-20868.0689655172,-19079.5172413793,-27218.1034482759
302,G,M,S,-25076.8,-26861.6,-33505.4,-29799.1666666667,-27342.6666666667,-25987.9,-26465.5666666667,-27761.4333333333,-22576.1666666667,-28896.8,-28182.3,-31377.5333333333,-25981.9333333333,-29334.1333333333,-29006.4333333333,-31608.5666666667,-35164.7333333333,-29990.2333333333,-32143.9333333333,-32154.6333333333,-33966.8666666667,-31495.9666666667,-24111.4666666667,-26696.4666666667,-37868.6666666667,-31859.2,-29333.7666666667,-30193.0666666667,-29815.4666666667,-31772.7,-27981.4333333333,-36088.5,-32551.1666666667,-26039.2666666667,-29309.8333333333,-25687.3333333333,-26828,-28087.5333333333,-22402.1,-23036.5,-25534.6333333333,-34217.5666666667,-28033.1333333333,-24939.6,-22324.6666666667,-22752.9,-29193.3,-28379.2,-25296.2333333333,-25995.0333333333,-25892.8333333333,-26283.5333333333,-26897.3333333333,-25343.6,-27269,-27050.6666666667,-31948.5,-25280.4333333333,-23628.6,-27010.7333333333,-26178.8666666667,-30758.2666666667,-26686.1333333333,-27500.3333333333,-24427.1333333333,-27187.8666666667,-27652.9,-28821.4333333333,-23100.3666666667,-22511.8666666667,-25037.3,-27771.5666666667,-27239.1333333333,-23235.9666666667,-22527.1333333333,-23081.1333333333,-22858.1333333333,-26564.8333333333,-27565.3,-23272.2333333333,-25638.3666666667,-22788.4,-22826.0666666667,-22591.4333333333,-28069.9,-19846.4666666667,-26934.0666666667,-25551.9666666667,-21537.4333333333,-25609.5333333333,-28042.3333333333,-23417.6,-29506.2666666667,-24360.2666666667,-18380.6,-20911.6666666667,-27521.2,-23449.1666666667,-20001.6333333333,-23340.7,-26228.4666666667,-30704.8,-25876.9,-25969.7666666667,-19117.0666666667,-21421.4333333333,-28517.4666666667,-23496.6333333333,-28316.6,-29733.3666666667,-26747.0666666667,-26199.8,-30543.2333333333,-25592.9,-31229.4,-28249.8666666667,-23264.9333333333,-30092,-27397.0333333333,-22216.7,-24136.7666666667,-30414.1,-27440.6666666667,-27306.4666666667,-31672.6666666667,-26838.5333333333,-31416.5666666667,-26922.8666666667
302,G,N,S,-30393.7096774194,-27291.1612903226,-24941.0322580645,-24984.9032258065,-23481.6451612903,-22556.6129032258,-23517.7419354839,-23090.1612903226,-28191.7741935484,-22852.2580645161,-30567.1935483871,-27850.1612903226,-27603.935483871,-20905.064516129,-30564.8064516129,-27816.8064516129,-26211.1290322581,-28015.9032258065,-28889.4516129032,-28723.4193548387,-23127.0322580645,-25907.7741935484,-33535.6451612903,-33088.1612903226,-23858.1290322581,-26453.6774193548,-26833.2258064516,-25023.9032258065,-24665.2580645161,-24751.4193548387,-23197.1935483871,-26950.4193548387,-23186.0322580645,-25386.6451612903,-24106.8064516129,-25704.2258064516,-25126.5806451613,-26679.6451612903,-26810.0967741935,-26387.1612903226,-23048.064516129,-24952.7741935484,-31870.8064516129,-20299.6774193548,-21417.9032258065,-21530.3870967742,-23807.8387096774,-21125.5483870968,-25670.2903225806,-22324.0322580645,-21750.0967741935,-15307.5483870968,-20412.064516129,-25637.1612903226,-25982.7096774194,-20747.2580645161,-19413.3225806452,-22386.7096774194,-19672.5161290323,-22774.6451612903,-26346.8064516129,-18680.4516129032,-21325.7741935484,-22991.3870967742,-20180.2580645161,-21401.1612903226,-17076.064516129,-20763.6774193548,-20040,-18212.2580645161,-17166.9032258065,-18794.8064516129,-24422.2903225806,-25564.8709677419,-24461.064516129,-19952.3225806452,-24942.6774193548,-23906.7741935484,-29947.6451612903,-25855.8709677419,-26137.5161290323,-26239.7096774194,-23285.7096774194,-23684.5806451613,-25689.6774193548,-22563.9677419355,-29060.8709677419,-24739.9032258065,-22769.0967741935,-23212.2580645161,-23150.3548387097,-24055.7741935484,-25460.8064516129,-25102.5806451613,-27829.7096774194,-19843.3870967742,-27022,-25335.5806451613,-30470.6774193548,-27964.5483870968,-25509,-21815.5483870968,-17425.4193548387,-23232.2580645161,-21599.5806451613,-32520.5483870968,-23129.3225806452,-22889.9677419355,-25069.5161290323,-24066.8387096774,-26534.5806451613,-24414.4838709677,-20176.7419354839,-25026.1290322581,-26443.0322580645,-20509.2258064516,-25536.9032258065,-21202.4193548387,-30136.064516129,-29336.8709677419,-27803.3548387097,-26149.0322580645,-21143.6129032258,-23168.7741935484,-32718.0967741935,-28453.5806451613,-26645.9032258065,-29774.6129032258
302,S,M,S,-28337.3225806452,-30125.7419354839,-31691.4193548387,-31335.8709677419,-35226.4838709677,-31048.2258064516,-31155.6129032258,-31743.2258064516,-31663.8064516129,-25663.8064516129,-36816.8387096774,-33074.5483870968,-31387.064516129,-21053.9032258065,-26550.4193548387,-26183.8709677419,-24116.7096774194,-21618.4516129032,-37102.1612903226,-24449.4193548387,-23187.7419354839,-25710.2903225806,-26939.2903225806,-28022.8387096774,-20649.5161290323,-28989.7741935484,-26230.3870967742,-28613.5806451613,-29263.7741935484,-25110.2903225806,-31924.1935483871,-26069.2580645161,-26622.2580645161,-25435.8387096774,-26919.3225806452,-27343.0967741935,-19538.3548387097,-24433.6451612903,-30077.0322580645,-27938.3870967742,-18551.7741935484,-27430.3548387097,-31302.1935483871,-26344.7741935484,-22327.5806451613,-23715.5483870968,-27494.8709677419,-31510.9032258065,-28973.1612903226,-32204.0967741935,-27802.2258064516,-27952.0967741935,-27160.8387096774,-25600.2258064516,-24075.4516129032,-31292.1290322581,-27932.1290322581,-26932.5483870968,-24790.8064516129,-29448.4193548387,-18432.1935483871,-25900.8064516129,-24618.4193548387,-22319.3548387097,-27202.3870967742,-29539,-26617.5483870968,-23129.1935483871,-32519.2580645161,-28723.064516129,-24269.6774193548,-24204.8064516129,-25315.8387096774,-28148.8387096774,-28672.8387096774,-24866.5161290323,-27761.9032258065,-26846.2258064516,-30748.1935483871,-28064.064516129,-26811.4838709677,-27261.4193548387,-26234.2258064516,-30078.3870967742,-30886.5806451613,-32140.6129032258,-27316.5483870968,-27135.0967741935,-32241.7096774194,-31451.9032258065,-34222.1612903226,-35048.064516129,-28655.6774193548,-24945.4193548387,-33771.1290322581,-29664.3225806452,-35458.1290322581,-28098.6451612903,-28380.8709677419,-26922.8064516129,-31016.1612903226,-33438.1290322581,-21857.6451612903,-31601.3548387097,-28553.5161290323,-29983.2580645161,-31825.1290322581,-25423.6451612903,-27100.2903225806,-25532.0967741935,-26843.064516129,-30396.2580645161,-31064.8387096774,-24088.3225806452,-25136.6451612903,-27809.1935483871,-22074.6451612903,-29259.1612903226,-25613.1612903226,-30542.4193548387,-28743.6451612903,-24201.7419354839,-27125.1290322581,-27484.5161290323,-31116.5161290323,-26068.0322580645,-30564.2258064516,-31018.6774193548
302,S,N,S,-31248.15625,-21058.625,-22584.375,-25929.15625,-31600.84375,-27446.78125,-28947.34375,-25896.65625,-27051.1875,-24157.8125,-29617.875,-26102.5,-29020.90625,-32448.8125,-32154.21875,-28641.0625,-29125.625,-26908,-29196.375,-26514.375,-29789.03125,-26976.5625,-29289.3125,-27164.5625,-23112.8125,-30889.5,-25476.46875,-28559.625,-28497.03125,-25567.0625,-28171.71875,-25465.25,-26854,-28513.71875,-23207.25,-24208.78125,-25161.65625,-28853.84375,-21559.125,-21010.84375,-26177.625,-18477,-24541.21875,-31081.84375,-21368.65625,-19986.96875,-23599.34375,-31598.125,-27654.625,-26119.28125,-26924.125,-23854.46875,-24786.75,-22546.6875,-27731.28125,-27053.71875,-28057.6875,-21760,-23883,-25716,-27721.09375,-24150.90625,-20396.3125,-27188.78125,-27307.875,-22467.15625,-25797.25,-25430.3125,-21621.53125,-27148.75,-26056.34375,-22285.375,-20545.78125,-30157.25,-24532.53125,-24861.5,-25156.8125,-29234.71875,-30450.96875,-25444,-24527.71875,-24769.96875,-25470.5625,-25740.6875,-30342.125,-29317.78125,-29617.0625,-21951.5,-24107.375,-28917.375,-26823.34375,-35342.71875,-27913.5625,-24814.21875,-23402.53125,-26433.65625,-28938.9375,-21846.3125,-26561.875,-27547.65625,-29241.5,-27088.6875,-23745.5625,-31617.46875,-27367.15625,-24422.6875,-26972.65625,-22253.0625,-25081.78125,-24470.46875,-27093.8125,-19875.5,-26753.875,-26922.125,-23490.875,-20433.3125,-23968.5625,-24638.40625,-24160.6875,-29985.65625,-27996.59375,-27622.40625,-23277.375,-24011.625,-24346,-28388.375,-22449.78125,-28869.6875
303,G,M,T,-17257.8125,-22237.25,-15513.3125,-16692.75,-13498.5,-11897.625,-13717.0625,-26187.8125,-17256,-19064.875,-16117.5625,-18231.25,-7938.875,-17705.8125,-25432.25,-21300.9375,-20155.0625,-14844.5,-18355.5625,-14506.9375,-21324.625,-13526.4375,-13423,-16297.3125,-16591.0625,-17161.9375,-12834.6875,-13774.375,-15710.5625,-24546,-18261.5,-18130.5625,-17309.4375,-16515.5625,-18134.9375,-20779.375,-19065.6875,-20484.9375,-22901.3125,-20831.75,-21696.875,-19899.1875,-19475.125,-15684.9375,-14541.25,-22411.0625,-19376.125,-20350.75,-13509,-20192.875,-16529.125,-17860.3125,-17680.125,-14012.3125,-17559.4375,-16879.875,-12228.625,-14647.5,-14878.875,-11766,-18831.75,-12356,-18245.875,-15722.8125,-14922.125,-13028.75,-12212.8125,-22924.25,-19377.25,-15838.4375,-17913.625,-15536.25,-17073.0625,-19274.125,-18037.9375,-13901.5,-13698.4375,-14612.625,-12038.625,-15333.5,-16451.8125,-15975.8125,-18248.3125,-12866.0625,-9996.875,-11557.3125,-20430.0625,-19016.5625,-17295.6875,-11081.5,-15523.875,-13505.0625,-17518,-14125.0625,-14703.8125,-16169.25,-17753.6875,-13160.5625,-10453.4375,-24714.3125,-20099.0625,-16252.75,-21619.8125,-18720.4375,-12408.5625,-14786.625,-20427.25,-16778.25,-21915.5,-22791.6875,-18070.6875,-26680.75,-17943.1875,-17810.375,-15800.75,-20041.8125,-15728.3125,-19627.4375,-15652.1875,-17306.25,-17669.5,-23439.1875,-19367.1875,-12233.25,-17067.6875,-19762.75,-20066.875,-20068.3125
303,S,M,T,-16682.9375,-17836,-19746.125,-20428.3125,-19444.625,-14370.0625,-20575.5,-18352.0625,-20963.125,-10463,-21210.6875,-15936.6875,-18390.75,-9527.4375,-13847.5,-14785.125,-16878.5625,-17181.1875,-14906.4375,-14479.8125,-12310.25,-21407.1875,-11735.6875,-12956.75,-14221.9375,-17511.5625,-16520.6875,-13898.3125,-19738.8125,-13416.6875,-16565.9375,-12677.875,-21667.1875,-15723.75,-8626.0625,-11818.4375,-13082.125,-14633.25,-16173.9375,-18396.625,-10245.8125,-13426.75,-16766.625,-12136.4375,-17028.1875,-13586.9375,-9713.5,-13160.9375,-20266.5,-21382.6875,-11778.8125,-20264.4375,-20655,-21751.625,-19744.875,-19549.5,-17631.3125,-25078.9375,-16767.5625,-27689.3125,-19453.1875,-16730.375,-23134.1875,-18591.375,-23621.8125,-25774.25,-24198.25,-17986.3125,-23504.25,-24637.0625,-20044.4375,-15358.0625,-20994,-20409.25,-20092.1875,-18359.5625,-14712.125,-11217.6875,-16261.375,-12532.0625,-16481.1875,-22933.6875,-17775.125,-15163.5,-9491.0625,-13273.3125,-7786,-17637.4375,-21285.5,-16402.3125,-9661.5625,-13048,-11772.375,-14365.875,-12774.875,-15469.125,-12356.0625,-15061.625,-11279.625,-13283.5625,-12559.3125,-15838.3125,-8938.4375,-16981,-17862,-18685.8125,-14119.125,-19914.4375,-13270.1875,-14746.5,-17011.9375,-13942.3125,-17336.875,-18736.5,-15751.1875,-9874.6875,-15933.875,-19818.9375,-11469.75,-14688.3125,-16503.8125,-16976.5625,-18324,-21744.8125,-19126.75,-14325.3125,-23442.1875,-17316.3125
303,S,N,T,-20245.3571428571,-17697.5,-18191.3571428571,-18159.3571428571,-23813.5714285714,-16021.0714285714,-23019.6428571429,-19200,-17668.9285714286,-9957.35714285714,-10234.2857142857,-15728.0714285714,-14186.5,-26116.1428571429,-11513.2142857143,-15268.2142857143,-19465.9285714286,-15645.1428571429,-10561.9285714286,-10666.7142857143,-22625.5714285714,-15660.7857142857,-16750.6428571429,-11431.9285714286,-20110.5,-14613.2142857143,-19773.2142857143,-13582.7142857143,-15645.7857142857,-16612.3571428571,-21675.4285714286,-16041.4285714286,-21254.5714285714,-14000.4285714286,-23072.5,-24624.3571428571,-26767,-14230.2142857143,-24197.1428571429,-24349.7857142857,-21522.7857142857,-23403.2857142857,-15948.2142857143,-18529.6428571429,-25341.7142857143,-15859.8571428571,-28448.7142857143,-25015.7142857143,-18585.8571428571,-11472.7857142857,-15273.5,-18344.6428571429,-21856.5,-24005.1428571429,-20412.7857142857,-14718.1428571429,-21604.5,-13005.9285714286,-19618.9285714286,-21993.2857142857,-21150.1428571429,-13206.4285714286,-17096.2857142857,-19696.2142857143,-15975.4285714286,-25421.1428571429,-12297.2142857143,-14202,-13282.5714285714,-18620.5,-22353.2142857143,-17985.5714285714,-16054.6428571429,-18605.1428571429,-19379.6428571429,-16915.2142857143,-18039.8571428571,-16456.1428571429,-19840,-7127.28571428571,-19114.2857142857,-17305.2857142857,-11547.9285714286,-19651.0714285714,-16807.8571428571,-16577.6428571429,-21300.4285714286,-19162.8571428571,-19719.5714285714,-15701.2142857143,-21636.8571428571,-18787.7142857143,-19528.8571428571,-12602.7857142857,-21821.9285714286,-21910.4285714286,-15530.0714285714,-19733.2857142857,-13024.8571428571,-16137.6428571429,-15079.2857142857,-11958.5,-21855.3571428571,-23307.7142857143,-21948.1428571429,-17240.2857142857,-23947.0714285714,-17280.3571428571,-19075.0714285714,-24594.5,-14164.2142857143,-20564.0714285714,-25419.5714285714,-16264.4285714286,-15620.5714285714,-14090.2857142857,-13496.4285714286,-22088.7142857143,-15648,-21071.6428571429,-19032.5,-17702.6428571429,-19048.5,-15295.6428571429,-23498,-19945.8571428571,-18278.2857142857,-18216.6428571429
303,G,N,T,-24548.6363636364,-19219.1818181818,-12548.3636363636,-15460.5454545455,-19331.7272727273,-18822.6363636364,-16259.8181818182,-24157.0909090909,-20046.8181818182,-19698.6363636364,-21100.9090909091,-10798.9090909091,-26957.4545454545,-21515.6363636364,-13156.9090909091,-19104.7272727273,-15486.0909090909,-13647.6363636364,-9790,-17388.9090909091,-14605,-12793.8181818182,-18458.4545454545,-13722.5454545455,-16487.8181818182,-13951.4545454545,-7610.54545454545,-11617.6363636364,-15600.9090909091,-20077.7272727273,-18573.8181818182,-18575.7272727273,-12216.3636363636,-12480.7272727273,-25494.5454545455,-19627,-23220.2727272727,-13201.6363636364,-14269.8181818182,-18977.5454545455,-25050.3636363636,-22271.9090909091,-16051.7272727273,-19377.2727272727,-11705.1818181818,-16750.7272727273,-20643.2727272727,-17746.2727272727,-18807.2727272727,-18117.7272727273,-13120.8181818182,-6205.09090909091,-13377.5454545455,-24077.3636363636,-22744,-20082.2727272727,-21776,-14107.5454545455,-12718.4545454545,-21370.9090909091,-20623.0909090909,-16467.7272727273,-15386,-12652.8181818182,-7988.27272727273,-10430.7272727273,-16910.8181818182,-17161.2727272727,-12669,-17889.4545454545,-13307.2727272727,-22289.9090909091,-15486.9090909091,-18775.2727272727,-18537.9090909091,-22672.5454545455,-21988.1818181818,-18256.3636363636,-10962.3636363636,-21101.4545454545,-15266.0909090909,-10236.2727272727,-15359.2727272727,-14324.0909090909,-13058,-18944,-21257.9090909091,-12251.7272727273,-9178.27272727273,-20915.3636363636,-15967.5454545455,-17329.3636363636,-24279.7272727273,-13943.1818181818,-12386.6363636364,-14380.4545454545,-20808,-23656.0909090909,-15705.7272727273,-15415,-15321,-9887.72727272727,-19357.1818181818,-18576.6363636364,-16654.7272727273,-24299.5454545455,-14514.9090909091,-19616.1818181818,-12753,-21768.1818181818,-19427.6363636364,-13501.6363636364,-15009.5454545455,-22976.9090909091,-22411.2727272727,-21041.0909090909,-18696.1818181818,-13775.8181818182,-13466.8181818182,-22272.7272727273,-13224.4545454545,-18800.1818181818,-16704.5454545455,-17076.5454545455,-26067.9090909091,-17980.3636363636,-14387.7272727273,-6085.63636363636
303,S,M,S,-21494.25,-28934.0833333333,-22534.25,-21571.3333333333,-23863.4166666667,-24614.75,-26923.25,-23467,-19104.5,-21680.9166666667,-20234.3333333333,-32825.1666666667,-26311,-17709.4166666667,-23311.5,-21343.75,-19310.75,-20739.6666666667,-18453.0833333333,-22204.1666666667,-26121,-18584.5,-26356.0833333333,-21401.8333333333,-29980.75,-16942.3333333333,-27070.9166666667,-18636.25,-31774.1666666667,-21818.3333333333,-27389.1666666667,-25959.3333333333,-28836.75,-20225.6666666667,-20397.6666666667,-14988.8333333333,-27921.5833333333,-28650.75,-29703.4166666667,-20581.4166666667,-26269.8333333333,-21400.0833333333,-26018.25,-22380.8333333333,-17168.9166666667,-28351.8333333333,-24418.8333333333,-23008.5833333333,-17611.6666666667,-16415.1666666667,-23418.8333333333,-17102.6666666667,-14632.9166666667,-19920.5833333333,-24224.4166666667,-14529.75,-16887,-15065.0833333333,-13894.6666666667,-17647.0833333333,-19185.0833333333,-15561.5833333333,-13936.3333333333,-20473.8333333333,-18098.1666666667,-11660.9166666667,-22524.5,-20917.25,-20217.5,-17056.0833333333,-16997.5,-17942.3333333333,-24968,-25811,-26441.25,-23522.0833333333,-26335,-25927.9166666667,-26764.75,-19986.8333333333,-24744.75,-22794.3333333333,-28739.25,-32257.8333333333,-23761.3333333333,-23720.0833333333,-29840.0833333333,-34430.5833333333,-26736.9166666667,-35019.0833333333,-26284.0833333333,-29239.9166666667,-23436.1666666667,-25095.1666666667,-18774.75,-22944.8333333333,-18609.0833333333,-21270.0833333333,-28934.8333333333,-23460.8333333333,-24082.8333333333,-20903.5,-26238.8333333333,-23581.9166666667,-22211.25,-24369.3333333333,-14989.6666666667,-24868,-29743.25,-26766.5833333333,-19834.0833333333,-26805.4166666667,-15343.3333333333,-14985.6666666667,-37041.5,-24908.4166666667,-20257.9166666667,-25358.75,-26185.3333333333,-15947.3333333333,-13669.75,-29917.3333333333,-28151.5,-21436.4166666667,-15317.1666666667,-26895.5,-24835.75,-29221.4166666667
303,G,M,S,-26984.4,-33321.3333333333,-26939.4666666667,-28927.8666666667,-26708.4666666667,-21476.9333333333,-30042,-23153.7333333333,-23320.8,-26167.9333333333,-23661.8666666667,-27737.8666666667,-29859.6,-27391.6,-29710.4666666667,-30527.7333333333,-24032.3333333333,-25288,-24673.2,-27288.1333333333,-21930.8666666667,-18757.1333333333,-22743.6666666667,-29941.4666666667,-25784.8666666667,-23125.4666666667,-20099.4666666667,-27455.6,-28573.8,-32977.8,-29250.0666666667,-25062.5333333333,-20103.7333333333,-21501.6666666667,-26086.2666666667,-29863.4,-19504.7333333333,-25692.3333333333,-22595.2666666667,-28438.3333333333,-27119.8666666667,-24200.4666666667,-15236.3333333333,-18333.4,-27293.0666666667,-26084.8666666667,-26527.2,-22738.4,-17139.8666666667,-33151.1333333333,-24383.2666666667,-19934.6,-30504.0666666667,-29829.6,-25223,-21513.1333333333,-27711.3333333333,-19644.0666666667,-23701.5333333333,-29155,-29725.5333333333,-29004.2,-20228.6,-19883.2666666667,-23283.8666666667,-26700.2,-28944.9333333333,-26319.7333333333,-28920.4666666667,-29300.0666666667,-28521.6666666667,-34351.8,-21940.4666666667,-26034.8,-29910.8666666667,-31811.2666666667,-30431.2,-29909.2666666667,-29136.6,-23201.4,-25635.6,-26723.4,-32275.0666666667,-28762.2,-39959.4666666667,-32334.2,-22562.2,-35788.8666666667,-22352.5333333333,-27383.2666666667,-30119.8,-21760.1333333333,-22434.4,-20255.4,-25222.3333333333,-25437.2666666667,-35187.4666666667,-23431.8,-27159.7333333333,-23532.4,-28267.2,-28102,-17661.9333333333,-29283.8,-29088.6,-28411.6,-32453.1333333333,-26977.5333333333,-31884.8,-20176.1333333333,-31390.8666666667,-26057.1333333333,-19947.5333333333,-28347.6666666667,-23048.2,-27253.1333333333,-24895.8666666667,-25567,-19528.2,-23270.4666666667,-23925.4,-21695.8666666667,-23851.3333333333,-24993.6,-22324.7333333333,-25372.6,-21490.6666666667,-16873.1333333333
303,G,N,S,-26519,-25297.4166666667,-22213.6666666667,-24422.5,-11992,-23059.25,-15151.6666666667,-12289.9166666667,-16939.75,-13645.3333333333,-23679.5,-28314.3333333333,-16070.25,-26009.4166666667,-16136.75,-14001.25,-18538.25,-22775.5833333333,-29847.5833333333,-24782.1666666667,-23820.8333333333,-28221.4166666667,-29122.25,-34581.6666666667,-25557.9166666667,-26091.0833333333,-33086.3333333333,-22525.75,-28752.9166666667,-22534.1666666667,-22772,-29535.6666666667,-31325.5833333333,-23196.3333333333,-24903.1666666667,-27639.75,-22993.3333333333,-40906.3333333333,-20804.8333333333,-25982.8333333333,-26474,-27434.25,-33103.9166666667,-32609.6666666667,-27623.0833333333,-25556.75,-30723.8333333333,-22097.5833333333,-28534.25,-37456.75,-21585.75,-28171,-27804.4166666667,-19599.5833333333,-27398.3333333333,-29990.5,-22226.9166666667,-33905.5833333333,-24980.1666666667,-30416.4166666667,-26196.0833333333,-31568,-21798.0833333333,-32982.5833333333,-25875.5,-25634.4166666667,-25864.5833333333,-28538.9166666667,-25647.1666666667,-24696.5833333333,-21873.4166666667,-22118.4166666667,-30050.75,-28822.75,-30346.6666666667,-29459.9166666667,-34607.1666666667,-22204.1666666667,-30847.1666666667,-19561,-25828.6666666667,-18844.6666666667,-25809.5,-24311.9166666667,-28433.9166666667,-22201.8333333333,-21457.3333333333,-15068.75,-27022.75,-31726.1666666667,-26494.9166666667,-25087.8333333333,-23334.8333333333,-18399.9166666667,-30097.6666666667,-35079.9166666667,-23554.4166666667,-19012.25,-14640.4166666667,-29161.8333333333,-27262.75,-21340,-26385.8333333333,-22204.5,-18650.25,-20328.3333333333,-24324.3333333333,-29428.4166666667,-28834.1666666667,-22553.5,-27554.0833333333,-24443.6666666667,-20438.9166666667,-24439.5833333333,-25235.5833333333,-24828.5833333333,-25728.6666666667,-16354.3333333333,-27271.5833333333,-25838.25,-28124.25,-24392.5,-21024.6666666667,-28329.0833333333,-19742.9166666667,-21910.3333333333,-21339.4166666667,-26873.5
