subject_number,constraint,meaning,talker,formant,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
301,G,M,S,f0,0.119233115265767,0.00999577322767841,0.0313677330397897,0.0392862461869501,0.0545949217759901,0.0519542805850506,0.0577965144378444,-0.000368443990333213,0.0257168145229419,0.0421113899598519,0.0208753193987326,0.0916035410870488,0.0406232138759353,0.0210082113949789,0.00537705193791125,0.00817634248071247,-0.0120405794845687,0.038192092647983,0.0332573680207133,0.0339340776618984,0.0560964363006254,0.0322468686434958,0.0118245702857773,0.0255695093526608,0.0653272146979968,-0.00338684032774634,0.0943189997924492,0.0208163311084112,0.0224898911288215,0.0385885830554697,0.0362785317896244,0.00755556762063255,0.111235755392247,0.032253694254905,0.000804616966181331,0.0368852163147595,-0.0355412659959661,-0.0297066149198347,-0.0137822471054581,-0.0252644110781451,0.0264044056336085,0.0231216759420931,0.0682845627759687,0.0443052212811179,-0.212873345447911,-0.106792592857447,-0.0414963198515276,0.0244342499516077,0.0706282420497802,-0.128577735792432,-0.177451854157779,-0.097158796671364,0.00990840499030633,0.0134485785642432,0.0383014560987552,0.102792128610114,-0.0396612854674459,-0.055715611204505,-0.0228551723476913,0.00197083668576347,0.0297856512996886,0.0236747504936324,0.0448376374940077,-0.000596057209703657,0.00586197530436847,-0.0208968271811803,0.0293048285982675,0.0327363742722405,0.0363644539999465,0.112763329512543,0.067724462132901,0.0338032407065233,0.0240678327778975,0.0230638188723889,0.0238930049041907,0.0327925562030739,0.00258187111467123,-0.00676654523704201,0.00714243482798338,0.0348154438866509,0.0165486365246276,0.0364831815887657,0.0136581110354099,-0.0349101304180092,-0.0737814161305626,0.00317034883321159,0.0852225036489674,0.00975927565660742,-0.00886197448643442,-0.121582847502497,-0.122522340570059,0.0199040443532997,0.0135261904344791,-0.00805618955443303,-0.142699091798729,-0.378178322894706,-0.152652633790341,-0.0460272771306336,0.10234783613123,-0.0517404826564921,-0.230702897300944,-0.434804160561826,-0.0880130287259817,0.053627863422864,0.0788664497021172,0.0331932138134208,0.0638937631414996,-0.244762476533651,-0.0838382858427293,0.0406216567175256,0.0592484941913022,0.0552103741922312,0.00938566283892012,0.00135487638827827,-0.229901173721171,0.0052798429193596,0.0464142789650294,0.0400571808632877,-0.00214722380042076,0.0744689513618747,0.101640545038713,0.0327245239168406,0.0426845511473301,0.0368808009144333,0.10642142738733,0.02160810203188,-0.00911417719261307,-0.0151828519172139
301,G,M,S,f1_f2,0.000802276521830613,0.000481945958906888,-0.0102964129360367,-0.00782183182794446,-0.00573178125260812,-0.00590818448270309,-0.00504989688569266,-0.000119838923839982,-0.0106030705902514,-0.00853183035279572,-0.00952053952624333,-0.0121015839399155,-0.00431392044912273,-0.0101785716249449,-0.00784380596612917,-0.00973269293596483,-0.000609068738008823,-0.00751404753989644,-0.00779295991297759,-0.0049294814469047,-0.00763924476490906,-0.00862245918768976,-0.0081181802662387,-0.00576187654304603,-0.0166077410249272,-0.00567237214676829,-0.00798578882737881,-0.00282817000940364,-0.00306078077442685,-0.0042259575752218,-0.00320076416877176,0.00877113972819643,-0.00777701871750954,0.00173814037692763,0.00500855845287636,-0.00298772375147867,-0.00152347329963555,0.0293898063197654,-0.00489694592286267,-0.00704535378786709,-0.00399624320157778,-0.00170176382461149,0.00189925580323486,0.00612173502991532,-0.00624748400554785,0.00485738138296357,0.00232759920779952,-0.000449969354425169,0.00039843108768562,0.00438473775688585,0.0011061243955434,0.00257291058126915,-0.00183652421611037,0.00224017790808123,-5.04000644367706e-05,-0.023493029171934,0.0101326858615115,0.00682798382573916,0.00112389084178075,-0.00136323001950384,-0.00265075158111156,-0.000648103671563957,-0.00538650435343394,0.0028028839842591,0.00456563865655981,0.000880419566076145,5.16911911998048e-05,-0.000100935175901719,-0.00117930275721139,-0.0156404126116993,-0.000556553226791342,-0.00194305998694391,0.00313461432556829,0.00615889489947424,-0.00155835950823126,0.000809759463057465,0.00263473934865033,0.00412381192457663,0.00403395623814302,0.00222326843342873,0.00512764348362301,0.000761370033109819,0.00660089168943361,0.00819845358718238,0.0133685720938956,0.0104786717870411,-0.00581898605984558,0.00768082768546366,0.00853100281448052,0.0105113691485409,0.00580088921641517,-0.00127102625709894,-0.000990661308201703,0.0121690001687966,0.015292648919664,0.00993116073853647,0.011977607606645,0.0147332175235735,-0.00215545844386927,0.0113143776090712,0.0202951564343594,0.00811008091356295,0.00337643762395601,0.00115220704254979,-0.00671416176919593,0.000973937714459478,-0.0101207619688163,0.0152908755343459,0.00142950919911932,-0.000358472845012632,-6.30116183957499e-05,-0.00588049927157246,-0.00261413003964764,0.00112918401929265,-0.00124181277189766,-0.000549246198918101,0.000666108351449818,-0.00819264544103741,0.00598552979823176,-0.0133595391525887,0.00204669816109041,0.000100671727624204,-0.00369710468961178,-0.00546765914198962,0.00060146173927933,0.00348762000632835,0.00686991889464631,0.018253593767036
301,G,M,S,f3,0.000173549400238294,0.000205247420833782,3.71583814234732e-05,0.000143888983479378,0.000257147893636203,0.000292909977967308,0.000247664803181477,-7.58712555276967e-05,2.84454963548342e-05,0.00011601220143752,6.80147959933998e-05,0.000348855207903398,0.000139787951057871,-9.03960014208375e-05,-6.69944670840373e-05,-3.54118191252281e-05,-0.000300141928568741,9.15122372033592e-05,0.000103469465506755,0.000135060671002268,0.000112218719651638,7.81479454114257e-05,8.47247631302e-06,7.35838828202557e-05,-0.000195002226165444,-0.000313624267315997,0.000195177555522403,-7.77122554104103e-05,8.84411283550435e-05,0.000153190010072043,0.000160304875988812,-0.00018689239914238,0.000179912395348462,-8.79061221894517e-05,5.81286035917906e-06,0.000143277641553949,-6.32517581430471e-05,-0.000185269786015851,-0.000135868942076437,-9.46208946414926e-05,6.81958723968516e-05,0.000130093003665226,0.0002992971446929,0.000221419422006066,-0.000634425699697911,-0.00036316953042438,-6.94197208051466e-05,0.000131623651921271,0.000250860682879445,-0.000301562834263475,-0.000488176991792797,-0.000161684434311206,7.14518616417889e-05,8.18568962838779e-05,0.000121002534393079,0.000127766242561241,-0.000222889626760055,-0.000146115753826355,-8.86724786444878e-05,-4.00822840068334e-05,9.35841409146734e-05,6.52048284892872e-05,0.000149068136629972,3.1574219368243e-05,-7.5795708350294e-05,-0.000136920582008315,6.47833423701943e-05,0.000129699222775849,9.47993220405705e-05,0.000305088618713651,0.000149510653096109,6.76028317280321e-05,0.000107819936804137,9.90642947726883e-05,-5.29960513328357e-05,-5.21441640254731e-05,5.89789279830357e-05,-2.69190728532623e-06,-2.28013207864327e-05,0.000175825729658957,0.000101478532997135,0.000222933079486312,-8.76624639608458e-05,-0.000150799119890305,-0.000222426050539879,5.89615813926988e-05,0.000327887348349678,2.86653060660077e-05,5.55100281821473e-05,-0.000374327357146992,-0.000475614368850883,-6.62066680282199e-05,0.000211091022922321,-2.91813941860002e-06,-0.000428060061191597,-0.00115507252606524,-0.000508788930649947,8.94286908987851e-05,0.000569213409815145,-0.000113180323953404,-0.000629846358303136,-0.0011988949784912,-9.00511990443596e-05,0.000257005302450529,0.000356218670074466,0.000154348858712991,0.000267456907749875,-0.000593816494478637,-0.000116231594587488,0.000241204082461384,0.000277232053324244,0.000290362024315982,0.0001320868680826,-3.21776659196379e-05,-0.000488831386772088,7.51070171342387e-05,0.00021367041573386,0.000137949111780876,9.39032349075812e-05,0.000303364143191074,-9.70726064729711e-05,0.000134857741512759,0.000208591630376355,0.000169129441120377,-0.000118238562006607,0.00028960293679524,-8.74587049616417e-05,-0.000144501663776787
301,S,M,S,f0,0.14042344963592,-0.102715649745531,-0.106078810989857,-0.039726850279193,-0.0159961321494646,0.0160044577076203,0.0142918127175007,-0.121491665990713,-0.14864740819515,-0.0971654484876328,-0.0818271834610237,-0.023042078440388,0.00248552893430719,-0.175459913288554,-0.171756353229284,-0.128277842369345,-0.106557173861398,-0.122575453689529,-0.112084088019199,-0.0369195291358564,-0.108108641786708,-0.141874134126637,-0.121468061477774,-0.0618655523673321,-0.221240755998426,0.0228590297823151,0.000730481748986575,0.0434472527251475,0.00300134992640879,0.017133348621428,-0.000558517976767487,-0.0365109144347823,0.0430866848263476,0.0452887488322126,0.107868608294262,0.00482052864713801,0.00299312536501222,-0.0304150930832192,-0.100001382227573,-0.0196280410592509,0.0459074921285113,-0.0353177369365262,0.021221311788799,0.0466453577909205,-0.0864698408792416,0.032982200034894,0.00120355666149408,-0.124218152680745,0.0657198471275883,-0.0223341513839033,-0.0449628012461795,0.0122819045662052,0.011111682591339,0.011745759492947,0.0296170551640292,0.0576449875823326,0.0216858506513139,0.00651089541821016,0.00540996423094637,0.0229897924647149,0.0819732796193825,0.111026612369137,-0.0476020310177571,0.0701987591520366,-0.0446017815007104,-0.0109802374823226,0.0901466341585749,0.0158754396769736,-0.0106771294441488,-0.0982836942291922,0.0555339120845828,0.103238590268625,0.0122926949212948,0.0175817387385501,0.0378333357317994,0.0648778918095761,0.0557996709022619,0.0931537830167347,0.0568063395718733,0.0450934740947559,-0.00456802640110254,-0.0696652864830361,0.0941595567338583,0.0273479833785031,0.0701459980045911,0.0261985487304628,0.0406553232832165,-0.0134384458263715,0.050625892330168,-0.00216020765300426,0.0618919045583526,0.0473650183606272,-0.0164631018156393,0.0574330265323321,-0.0271191016719159,-0.0159204424902176,0.119617792570757,0.0780692042317241,0.0878676129505038,-0.00973620586511162,0.00101470750653081,0.0342450036098146,0.0236675257328898,0.0320271906546421,0.0488041571031014,0.0327804067637771,0.0676510878321197,-0.187498483677498,-0.0132549105910584,0.0188977934627069,0.0752753887872031,0.0300962818889982,0.0475032351290186,0.0590338707487616,0.0035303961744325,0.037818084199292,0.0366002365222408,-0.0353058691705681,0.0233069401648309,0.0462679200702243,0.116458401601348,0.0630389824509621,0.021739064457102,0.0128194927625979,0.0844082784735494,0.0173715671731366,-0.0753960018563602,-0.0363111461305784
301,S,M,S,f1_f2,-0.0107360461794694,0.0118296279930898,0.00418633765528082,0.0081977621141252,0.0067615259306169,0.00268791669077473,0.0017132130014943,0.00926492889700765,0.0169048188836314,0.0105069598769963,0.00818713625711906,0.00576298750254662,0.00190538777562526,0.0163537722966996,0.0188155877509012,0.0101555363378591,0.00102656194940209,0.0113084110069192,0.010122833448501,0.00172915328423389,0.00183337269764807,0.0148642379337818,0.0098880068722388,0.00255915556691535,0.0136542184950991,-0.0110073106948726,0.00483739641802256,-0.0107090142806151,-0.00259666650284392,0.0041414145267077,0.00839713746649472,-0.00328396769246966,-0.0118588862242177,-0.0114254831181218,-0.0180072861540894,-0.0049375422208363,0.00387880736444559,-0.00296112356510194,-0.00369754166523409,-0.00608215426559077,-0.00965274239327603,0.00739854608481336,-0.00553503911295492,-0.00731696802217306,0.0171533255003548,-0.0112944903776224,-0.00111266344417042,0.011138918926008,-0.013107664799059,-0.00587251473269943,0.00768109185284831,0.00778342983135695,0.00588449094276358,0.00420239089807082,-0.000963067617299708,-0.0049045109254722,-0.0102146058294844,-0.0037084709167377,0.00940459637867106,0.00539313503638065,-0.00218372859429413,-0.00404558559401064,0.00475083494529827,-0.0172088288646693,0.00903708001715131,0.0119981911557261,-0.00455534087733314,-0.00344366733528053,-0.00382287275634654,0.010171473253043,0.0047837743453177,-0.00686652745935135,-0.00458336600624736,-0.00598743914775292,-0.00387990465727247,0.00339198620996386,0.00460922291972565,-0.00453715477164628,-0.00252262746410755,-0.00280137377356166,-0.00233826928080008,0.00470748271456816,0.00194418920121583,0.00657146830861974,-0.00149920007616957,0.00424009685553352,-0.00260113972914648,-0.000715037484446333,-0.00928133722643704,0.00816991934213244,-0.00595852796237119,0.00144003867939723,0.00594811782331009,-0.0148623645460854,0.000901456092833541,0.0142039131460479,-0.00947052633515947,-0.00109315196621335,-0.0134815994849002,-0.0210710850531339,0.000189203342112402,-0.0027563549616995,-0.00736991771069976,-0.00330264069392191,0.000392733699603317,0.000385196565023054,0.0238759041692699,-0.0044994062104201,-0.000569369993374696,-0.00476426056734959,-0.00769711010267808,0.00309014440992744,0.000453546332816283,-0.0147449522579943,-0.00356465140632483,-0.00528960130618038,-0.00502483952651447,0.000432791257076638,-0.00459215018458457,-0.0103737706344368,-0.00828706691229147,-0.00559878387462555,-0.00819758403587103,-0.00358324594789236,-0.00231111607152141,-0.00375013929119127,0.00417907173687126,-0.00130910635925829
301,S,M,S,f3,0.000233405127801234,0.000235740566293114,4.53887686388852e-06,-6.80649643274794e-05,-0.000107301999731943,-8.21055606744873e-05,-7.88875803563214e-05,-0.000217672835434415,-0.000117774815271964,-0.000134735902741391,-0.000217204550457003,-0.000164022783842989,-0.000151026667361344,-0.000267246071315539,-0.000255288570669008,-0.00020016691915872,-0.000408883177695114,-0.000280307973854279,-0.000224758650524058,-0.000161519922837922,-0.00037860352373779,-0.000327836458053652,-0.000197379129733438,-0.000166602499881997,-0.000513996653100751,-0.000270607440850452,-0.000106552677051594,-8.88513937600995e-05,-0.00017085517948898,-4.34508289496686e-05,-5.93174794024283e-05,-0.00016294672615105,5.49805579592228e-06,-8.16695520471613e-05,-3.72116628568619e-05,-8.91988483999739e-05,-0.000112275904029957,-1.38956223736386e-05,-3.71360967821804e-05,1.02432957326136e-05,-5.83873045090715e-05,-6.48509843207042e-05,0.00015188780808886,0.000121531767288414,3.6997295056709e-05,4.62481609449444e-05,3.55306543061336e-05,-4.78419631741013e-05,3.71168945194869e-05,-0.000120501420193856,-2.77754448284718e-05,-9.49368096472527e-05,-6.34818431737787e-05,-7.91162640073e-05,1.55449124071715e-05,0.000137311605107647,5.73970734699793e-05,2.50957619856409e-05,-1.11239572409734e-05,-2.10700970152781e-05,2.20969959627837e-05,-3.17554129954563e-06,5.91218034363313e-05,6.34695204048007e-05,8.74405955578873e-05,-5.60465943837901e-06,5.29344192222601e-06,0.000133847638759714,0.000147213468633506,1.2903161506175e-05,6.57357121680333e-05,6.4039239936796e-05,0.000123451942752379,0.000103846042015397,0.000202154994238097,0.000127451952418293,5.01746078245762e-05,1.03695047073415e-05,-4.30857323105253e-05,-2.53842437006016e-05,0.00012252909022613,9.09026168250825e-05,0.000123363729219111,0.000185864710905056,5.45314011206857e-05,-1.47850985033276e-05,-4.6073754319309e-05,0.000157105995337285,0.000123131875120129,0.000135330774305152,0.000216115705255149,0.000118066244062397,-4.17910116539133e-05,0.000131129134943977,7.04286420740472e-05,0.000348938455898759,0.000152067487887406,0.000103571375739698,4.55735895204473e-05,0.000237115600409905,0.000170847073806928,0.000206589397849813,1.35995491569297e-06,-7.01571464358292e-05,-0.000100989560122697,-6.27087325584499e-05,8.1132222274189e-05,-3.87070591993203e-06,-1.24904080520436e-05,-6.2861698425978e-05,2.85921893616129e-05,-0.000174362455330386,0.000155071648502296,0.000196841172409121,-5.22501810943747e-06,9.40671062229133e-07,2.13231823585779e-05,7.75777051873976e-05,0.000197977472150039,0.000281225729344846,0.000132986320952316,0.000109327191744847,3.14983169321042e-05,3.23819737736307e-05,0.000349213373030782,0.000505334133372849,-0.000106759943820281,-6.49135697838372e-05
301,S,N,S,f0,0.0401560310856439,0.124179344344884,0.0896926235407591,0.0252325370907783,-0.0164564698468894,-0.0204375879104191,-0.00727363103069365,0.0839545635506511,0.117215156229213,0.0810049830935895,0.0155000978382304,-0.00764618590474129,-0.000313873775303364,0.10686479054857,0.085553914681077,0.0738336814101785,0.0713640121044591,0.0136025213636458,-0.00264917686581612,-0.0279571140519693,0.041490077925846,0.012634464725852,-0.00873531862162054,-0.0335341708734632,-0.0255290796980262,-0.0928363369777799,-0.0621536388527602,-0.0445426376536489,-0.0229342060629278,-0.00981658408418298,-0.00759105545002967,-0.0174225174356252,-0.00643830792978406,-0.0614900857210159,-0.065472995233722,-0.00700088869780302,-0.0242642501365481,0.0140199903398752,-0.106958237383515,-0.0367531723808497,-0.0679604941979051,-0.0194246844446752,0.0165337301790714,-0.0120067432057112,-0.0345008505624719,-0.0469853666727431,-0.0403865642845631,0.00154929100881418,-0.0244833007454872,-0.0588851310720202,-0.013316457439214,-0.0352977252565324,0.00470639688428491,-0.011731633648742,-0.0196665053255856,0.0533882654039189,-0.0628775548189879,-0.00347912053111941,0.00158248236402869,0.0226870016660541,0.0289090875536203,0.0301383984740824,0.0614069414616097,0.0122765950392932,0.0641508220694959,0.0783051989972591,0.0275377335492522,0.0133388072252274,0.0447608123999089,0.0942665000533452,0.0787017319351435,0.023897039401345,0.0347787694074213,0.0438421302940697,0.0543365435674787,0.00627766652032733,-0.00804844996891916,0.00561511358246207,-0.0135817158035934,-0.0186647634487599,0.0494135364191607,0.0751697750762105,-0.0252783326432109,-0.0273772954940796,-0.0319591748528183,-0.0174536423292011,-0.0377755660098046,0.0556902286109221,0.0229731607250869,-0.0654837043024599,-0.0804108683136292,-0.0132171854376793,-0.0160862165968865,0.0317421752028167,-0.0613054215325974,-0.151993528287858,-0.166078098211437,-0.0311158945783973,-0.0184383407467976,-0.0102315462310798,-0.00741055402904749,-0.151564311794937,-0.0610869472846389,-0.0599894091486931,-0.0041239871759899,-0.0104944452643394,-0.0156946160830557,-0.0343469223938882,-0.0130387350916862,-0.0277841242146678,-0.0141051585320383,-0.0074305179528892,0.00402188245207071,-0.00212014131247997,-0.0835008749738336,-0.0222683196188882,0.00683029072824866,0.0527873656712472,0.0469859673641622,0.0187737897969782,0.0409700753167272,0.0517860472202301,0.0597068003611639,0.0718725993996486,0.0506696834578179,0.0343574812635779,0.000441403780132532,0.00319134341552854
301,S,N,S,f1_f2,0.00667281173191441,-0.0423707846672187,-0.0438832842261036,-0.00933394846761075,0.00644432744811638,0.0105534406445599,0.00853088429503259,-0.026333288009846,-0.0389137498284981,-0.0270251510897651,-0.00460825357440626,0.00388962981132863,0.0027041835588534,-0.0282854223311006,-0.0242469694385363,-0.0204278694942332,-0.0119698956375942,-0.00190319172324962,-0.000265918002014587,0.00510807420091623,-0.00509754385493579,-0.00453315261765965,-0.00292125421810852,0.000582610727997235,0.000805002939159749,0.0112189723695337,0.00211608277454616,0.00350590372017905,0.00574315912001566,0.00651970615454047,0.0067294538654096,0.000598410407474148,-0.00155723566986126,0.00660205856420362,-0.000537257287169268,-0.00117032107773412,0.0061716379448626,-0.00451619766190561,-0.00361227130151747,-0.00155637313000625,0.0127004822174058,0.00795165984345658,-0.00570169612074096,-0.00787465128159965,0.00237037191691343,0.00817995032048202,0.0100103784716339,0.0058824659794924,0.00571489428039058,0.0139027760826139,0.00726889861834934,0.0108287994809871,0.00570041107821453,0.00944845268709287,0.0135632701014401,0.0106913702728662,0.00869943077386779,0.00767157645486805,0.0118613721577276,-0.00338251237626537,0.0021103650356963,-0.00129748432218548,-0.000460607630338927,0.00361354319989005,-0.00345025095411984,-0.0108737384180131,-0.0031922555784945,0.00368569607435347,-0.00146059561593574,-0.00276284068095265,-0.0159810327593732,-0.00175281693227589,0.00107586941940099,0.000122882544928871,-0.00419629115785938,0.00990883622339425,0.00875213217223063,0.00658079751156038,0.00869955416819721,0.0111095363864479,0.000578582174421172,0.00113294357743143,0.012992637561365,0.0208395717161693,0.00946570986370716,0.00986880458076484,0.0114330097730999,-0.000331145672444677,-0.00217634742657538,0.0144036074016185,0.0122323651088209,0.0147495767425426,0.00908742274696124,-0.00348056569928303,0.00643949335153593,0.0333159596521,0.0305346065208141,0.0138462428358253,0.00501723882116494,-0.016672211949799,-0.00635355429985793,0.0199163742840028,0.00846621552846045,0.0128427483225096,0.00162872161237146,0.00809321675244519,-0.00993182742022327,-0.0343998143485805,-0.0019661472633743,-0.00677862018355881,0.00328787290236505,0.00725264218617667,-0.00881135562885902,-0.00908483474704553,0.00675617427004909,-0.0191025933232595,-0.000842512461713341,-0.027101085461527,-0.00658460631202615,0.00745523473087815,-0.00761241598374909,-0.0223836728662718,-0.0121638554721358,-0.0274245830248674,-0.0010374797770055,0.00719439277090714,0.00214951019015643,-0.00188802910925006
301,S,N,S,f3,-0.000194451270044738,-8.94723768396943e-05,-0.000228738493751734,-0.000115603968151845,4.23916331783403e-05,0.00015324707287192,0.000130610677297227,-0.000399198034529036,-0.000442935739579298,-0.00030621403020632,-0.000305381816724548,-3.4015937580989e-05,6.99796559274546e-05,-0.000528089745330362,-0.000403424770865968,-0.000370912249127286,-0.000326842013510031,-0.000292880393681116,-0.000217296823439028,-0.000109128485166821,-0.000403413709955203,-0.000410637252571178,-0.000297150984260952,-0.000300694130510237,-0.000311613944359124,-0.000517240279441467,-0.000188714212163177,-2.53694220646139e-05,-6.87835778080625e-05,0.000152854085899889,0.000143111753232006,-5.79893859139702e-05,0.000167013285772555,4.88591058456223e-05,-0.000150522872445435,1.10132081317715e-05,8.86829952506218e-05,-5.46304681847687e-05,-0.000370630564793828,-6.10632887742213e-05,-1.02808688097866e-05,4.90047882976796e-05,7.5136189116165e-05,8.66207317585577e-05,2.54938376428981e-05,-0.00019523462071902,-3.02272364933742e-05,0.000101615713413139,-4.51553673883609e-05,5.42930778692607e-05,0.000164257493634068,0.000234876878494106,0.000118875330554147,0.000139820849631178,0.000287108544307557,-9.03029303117364e-05,2.05629524998585e-05,0.000150969755031838,0.000208409657443553,0.000227663116675103,0.000101319872192107,0.000128539999241184,1.14366840989533e-05,7.65482216593227e-05,2.45340921537718e-05,0.000162327041834942,0.000103499273518537,-6.93641950419988e-05,-5.87629414440016e-05,-0.000141465677592123,0.000104260784610233,7.51714948819426e-05,-3.85703804568038e-05,-2.2428171178035e-06,8.15889339719433e-05,0.000222992040926329,0.000277600897379671,0.000277046502037592,0.000167005072762549,0.000280366307333679,-3.48884940194694e-05,6.5822055512399e-05,0.000109251567846513,0.000249606835950544,0.000333871314887801,0.000342766235462477,0.000137338729200565,-0.000156013691563217,7.22154325558222e-05,0.000354929941386217,0.0003126745080408,0.00037054409231132,0.000241558170506551,-5.52732662981725e-05,0.000246599135971337,0.000726212698077688,0.000321331585473672,0.000261297680594907,0.000128215942066845,6.88564358370058e-05,-4.05801398301264e-05,0.000294397037578165,9.90861264654086e-05,0.000141775050269644,0.000190814322741062,0.00025253008279833,-0.000313602932874346,-0.000112384178828506,-0.000123568281560438,5.03895295878465e-05,8.42939552967437e-06,0.000194980123615096,-0.000107619370828615,-0.00025935777448467,-5.74034107557964e-05,-0.00024214120464876,-6.32671787570871e-05,-0.000157687369755877,9.10539898541174e-05,-6.36245105397393e-05,-0.000168761233589976,-4.45486781245563e-05,-0.000262827464030124,-0.00018084428511429,-0.000172475294584729,7.99443674623035e-05,7.41570856916951e-05,1.41447249461635e-05
301,G,N,S,f0,0.0472756506933365,0.0244543086737394,0.108272237121128,-0.0285479372832924,-0.0189638058654964,0.0287264175713062,-0.00652196584269404,-0.00370663683861494,0.0309853162616491,0.0333297667093575,-0.0324774738401175,-0.00587309757247567,0.00361729232827201,0.00160271837376058,-0.0487258220091462,-0.0366039050277323,0.030512263532728,0.0173580416449113,0.0406686319038272,0.0319199953228235,-0.0301493094302714,0.0126257501542568,0.0718321530148387,0.0782850621035323,0.0141416632104665,-0.0140493428334594,0.0250457106158137,-0.0204140041023493,0.0441389200277627,-0.033253419212997,-0.0242606941610575,-0.0777564520249143,-0.0236745467409492,0.0179254314862192,0.0835740193724632,-0.00764730386435986,-0.11336227573338,-0.131681555416435,0.218207103433087,0.0300866980978753,0.0812058495357633,0.0410038018599153,0.0711550900014117,0.00485154322814196,0.150570230558515,0.104237259016372,0.0523460237309337,-0.10499247116968,-0.0472640725784004,-0.0337037745630369,-0.0658320372458547,-0.127832286059856,-0.0484113247948699,-0.00350412493571639,-0.0243987198919058,0.204276620410383,-0.0582088083028793,-0.0575673980638385,-0.114521032664925,-0.0953880801098421,-0.0884117800742388,-0.101092631928623,-0.0267101270146668,0.0258542881347239,-0.00984034221619368,-0.0951248141936958,-0.0921472562476993,0.0011642649769783,0.0333068685140461,0.0731808003038168,-0.127244870382128,-0.0808367878198624,0.0483931081835181,0.0593826975673437,-0.00239881128072739,-0.111829628236592,-0.105342668583035,-0.0883598426589742,-0.0615330809669103,-0.00105147063732147,0.051705515012145,-0.00347132422029972,-0.242564685642719,-0.175575607456267,-0.117947997758165,-0.0938424775376916,0.0486871962057194,0.0546908164396882,0.0375379174947739,-0.00788592963363044,-0.0313637640792876,-0.0912132244557142,-0.0201774563174695,0.048961809836328,0.0927330073900521,-0.086190877482295,-0.0442872495477786,-0.0931937971618026,-0.0579464705660939,0.00993013381958008,-0.0565300276502967,0.0433959709480405,0.0138047547079623,0.0446725189685822,0.035675702849403,0.0163084045052528,-0.109766512177885,0.173104455694556,0.149487028829753,0.124299849849194,-0.0153666152618825,0.0436080633662641,0.00842421501874924,0.107654994353652,0.218819642439485,0.18142003507819,0.0138403506716713,0.0694431676529348,0.0393109805881977,0.0265126656740904,0.0481310337781906,0.0884591387584805,-0.0211069928482175,0.109391123056412,0.0548392306081951,-0.032746717100963,-0.0739746142644435,-0.0939934216439724
